id_municipio,ID_Município,AR,AR_End,AR_Número,AR_Complemento,AR_Bairro,AR_CEP,AR_MunSede,AR_EndCompleto,AR_Tel,AR_URL,ID_GA,Num_GA,GA,GA_SecSec,GA_SecFuncao,GA_End,GA_Número,GA_Complemento,GA_Bairro,GA_CEP,GA_MunSede,GA_EndCompleto,GA_Telefone,GA_Email,GA_Link,GA_AtoCriacao,GA_AtoLink,ID_RP,RP_Num,RP_Nome,RP_UGRHI
3532207,3532207,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,"Rua Ribeiro de Barros, 630 - Jardim Aviação, Presidente Prudente, 19020-430",(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente,6,VI,Núcleo Pontal do Paranapanema,Dr. Gabriel Lino de Paula Pires,2º PJ de Presidente Epitácio,Rua Ribeiro de Barros,630,,Vila Dubus,19020-430,Presidente Prudente,"Rua Ribeiro de Barros, 630, Vila Dubus, Presidente Prudente, 19020-430",(18) 3345-2185,gaemaprudente@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/PontalParanapanema,"Ato Normativo nº 552/08-PGJ, de 04/09/08",http://biblioteca.mp.sp.gov.br/PHL_img/ATOS/552.pdf,,,,
3532306,3532306,Taubaté,Rua José Licurgo Indiani,s/n,,Jardim Maria Augusta,12070-070,Taubaté,"Rua José Licurgo Indiani, s/n - Jardim Maria Augusta, Taubaté, 12070-070",(12) 3621-4801,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_taubate/mapa_taubate,1,I,Núcleo Paraíba do Sul,Dr. Jaime Meira do Nascimento Júnior,PJ de Cruzeiro,Praça Melvin Jones,22,,Jardim São Dimas,12245-360,São José dos Campos,"Praça Melvin Jones, 22, Jardim São Dimas, São José dos Campos, 12245-360",(12) 3941-3292,gaemaps@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Vale_do_paraiba,"Ato Normativo nº 552/08-PGJ, de 04/09/08",http://biblioteca.mp.sp.gov.br/PHL_img/ATOS/552.pdf,,,,
3532405,3532405,Campinas,Avenida Francisco Xavier de Arruda Camargo,340,,Jardim Santana,13088-902,Campinas,"Avenida Francisco Xavier de Arruda Camargo, 340 - Jardim Santana, Campinas, 13088-902",(19) 3578-8300,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_campinas/mapa_campinas,10,X,Núcleo PCJ-Atibaia (Não Instalado),,,,,,,,,,,,,"Ato Normativo nº 716/11-PGJ, de 05/10/11",http://biblioteca.mp.sp.gov.br/PHL_IMG/Atos/716.pdf,,,,
3532504,3532504,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,9,IX,São José dos Dourados,UGRHI São José dos Dourados
3532603,3532603,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,9,IX,São José dos Dourados,UGRHI São José dos Dourados
3532702,3532702,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,9,IX,São José dos Dourados,UGRHI São José dos Dourados
3532801,3532801,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,8,VIII,Tietê/Batalha,UGRHI Tietê/Batalha
3532827,3532827,Sorocaba,Rua Professora Zélia Dulce de Campos Maia,74,,Vila Florinda,18040-580,Sorocaba,"Rua Professora Zélia Dulce de Campos Maia, 74 - Vila Florinda, Sorocaba, 18040-580",(15) 3231-6955 / 3233-7370 / 3211-2672,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sorocaba/mapa_sorocaba,,,,,,,,,,,,,,,,,,6,VI,Alto Paranapanema,UGRHI Alto Paranapanema
3532843,3532843,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,9,IX,São José dos Dourados,UGRHI São José dos Dourados
3532868,3532868,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,9,IX,São José dos Dourados,UGRHI São José dos Dourados
3532900,3532900,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,"Rua Otto Benz, 1070 - Nova Ribeirânia, Ribeirão Preto, 14096-580",(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto,,,,,,,,,,,,,,,,,,16,XVI,Médio Mogi Inferior,UGRHI Mogi-Guaçu
3533007,3533007,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,7,VII,Turvo/Grande,UGRHI Turvo/Grande
3533106,3533106,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,"Rua Ribeiro de Barros, 630 - Jardim Aviação, Presidente Prudente, 19020-430",(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente,,,,,,,,,,,,,,,,,,11,XI,Aguapeí/Peixe,UGRHI Aguapeí/Peixe
3533205,3533205,Araçatuba,Avenida Joaquim Pompeu de Toledo,1261,,Saudade,16020-277,Araçatuba,"Avenida Joaquim Pompeu de Toledo, 1261 - Saudade, Araçatuba, 16020-277",(18) 3303-7480,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_aracatuba/mapa_aracatuba,,,,,,,,,,,,,,,,,,10,X,Baixo Tietê,UGRHI Baixo Tietê
3533304,3533304,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,9,IX,São José dos Dourados,UGRHI São José dos Dourados
3533403,3533403,Campinas,Avenida Francisco Xavier de Arruda Camargo,340,,Jardim Santana,13088-902,Campinas,"Avenida Francisco Xavier de Arruda Camargo, 340 - Jardim Santana, Campinas, 13088-902",(19) 3578-8300,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_campinas/mapa_campinas,9,IX,Núcleo PCJ-Campinas,Dr. Rodrigo Sanches Garcia,4º PJ de Valinhos,Avenida Francisco Xavier de Camargo,340,1º andar,Jardim Santana,13088-653,Campinas,"Avenida Francisco Xavier de Camargo, 340, 1º andar, Jardim Santana, Campinas, 13088-653",(19) 3578-8334,gaemacampinas@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/campinas,"Ato Normativo nº 716/11-PGJ, de 05/10/11",http://biblioteca.mp.sp.gov.br/PHL_IMG/Atos/716.pdf,,,,
3533254,3533254,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,7,VII,Turvo/Grande,UGRHI Turvo/Grande
3533502,3533502,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,8,VIII,Tietê/Batalha,UGRHI Tietê/Batalha
3533601,3533601,Franca,Avenida Dr. Ismael Alonso Y Alonso,,,São José,14401-426 ,Franca,"Avenida Dr. Ismael Alonso Y Alonso - São José, Franca, 14401-426 ",(16) 3702-8740 / 3722-1344 / 3722-3801,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_franca/mapa_franca,,,,,,,,,,,,,,,,,,2,II,Sapucaí/Grande,UGRHI Sapucaí/Grande
3533700,3533700,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,,,,,,,,,,,,,,,,,,11,XI,Aguapeí/Peixe,UGRHI Aguapeí/Peixe
3533809,3533809,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,,,,,,,,,,,,,,,,,,6,VI,Alto Paranapanema,UGRHI Alto Paranapanema
3533908,3533908,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,7,VII,Turvo/Grande,UGRHI Turvo/Grande
3534005,3534005,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,7,VII,Turvo/Grande,UGRHI Turvo/Grande
3534104,3534104,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,,,,,,,,,,,,,,,,,,11,XI,Aguapeí/Peixe,UGRHI Aguapeí/Peixe
3534203,3534203,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,7,VII,Turvo/Grande,UGRHI Turvo/Grande
3534302,3534302,Franca,Avenida Dr. Ismael Alonso Y Alonso,,,São José,14401-426 ,Franca,"Avenida Dr. Ismael Alonso Y Alonso - São José, Franca, 14401-426 ",(16) 3702-8740 / 3722-1344 / 3722-3801,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_franca/mapa_franca,,,,,,,,,,,,,,,,,,4,IV,Baixo Pardo/Grande,UGRHI Baixo Pardo/Grande
3534401,3534401,Grande São Paulo II,Rua Riachuelo,115,,Centro,01007-904,São Paulo,"Rua Riachuelo, 115 - Centro, São Paulo, 01007-904",(11) 3119-9000,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/gd_saopaulo2/mapa_gdspII,,,,,,,,,,,,,,,,,,13,XIII,Cotia/Pirapora,UGRHI Alto Tietê
3534500,3534500,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,"Rua Ribeiro de Barros, 630 - Jardim Aviação, Presidente Prudente, 19020-430",(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente,7,VII,Núcleo Médio Paranapanema,Dr. Sérgio Campanharo,6º PJ de Assis,Avenida Siqueira Campos,185,,Vila Operária,19804-010,Assis,"Avenida Siqueira Campos, 185, Vila Operária, Assis, 19804-010",(18) 3323-1775,gaemaparanapanema@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Medio_Paranapanema,"Ato Normativo nº 649/10-PGJ, de 17/06/10",http://biblioteca.mp.sp.gov.br/PHL_IMG/Atos/649.pdf,,,,
3534609,3534609,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,"Rua Ribeiro de Barros, 630 - Jardim Aviação, Presidente Prudente, 19020-430",(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente,,,,,,,,,,,,,,,,,,11,XI,Aguapeí/Peixe,UGRHI Aguapeí/Peixe
3534708,3534708,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,7,VII,Núcleo Médio Paranapanema,Dr. Sérgio Campanharo,6º PJ de Assis,Avenida Siqueira Campos,185,,Vila Operária,19804-010,Assis,"Avenida Siqueira Campos, 185, Vila Operária, Assis, 19804-010",(18) 3323-1775,gaemaparanapanema@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Medio_Paranapanema,"Ato Normativo nº 649/10-PGJ, de 17/06/10",http://biblioteca.mp.sp.gov.br/PHL_IMG/Atos/649.pdf,,,,
3534807,3534807,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,"Rua Ribeiro de Barros, 630 - Jardim Aviação, Presidente Prudente, 19020-430",(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente,,,,,,,,,,,,,,,,,,11,XI,Aguapeí/Peixe,UGRHI Aguapeí/Peixe
3534757,3534757,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,7,VII,Turvo/Grande,UGRHI Turvo/Grande
3534906,3534906,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,"Rua Ribeiro de Barros, 630 - Jardim Aviação, Presidente Prudente, 19020-430",(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente,,,,,,,,,,,,,,,,,,11,XI,Aguapeí/Peixe,UGRHI Aguapeí/Peixe
3535002,3535002,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,7,VII,Turvo/Grande,UGRHI Turvo/Grande
3535101,3535101,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,7,VII,Turvo/Grande,UGRHI Turvo/Grande
3535200,3535200,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,9,IX,São José dos Dourados,UGRHI São José dos Dourados
3535309,3535309,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,7,VII,Núcleo Médio Paranapanema,Dr. Sérgio Campanharo,6º PJ de Assis,Avenida Siqueira Campos,185,,Vila Operária,19804-010,Assis,"Avenida Siqueira Campos, 185, Vila Operária, Assis, 19804-010",(18) 3323-1775,gaemaparanapanema@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Medio_Paranapanema,"Ato Normativo nº 649/10-PGJ, de 17/06/10",http://biblioteca.mp.sp.gov.br/PHL_IMG/Atos/649.pdf,,,,
3535408,3535408,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,"Rua Ribeiro de Barros, 630 - Jardim Aviação, Presidente Prudente, 19020-430",(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente,,,,,,,,,,,,,,,,,,11,XI,Aguapeí/Peixe,UGRHI Aguapeí/Peixe
3535507,3535507,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,"Rua Ribeiro de Barros, 630 - Jardim Aviação, Presidente Prudente, 19020-430",(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente,7,VII,Núcleo Médio Paranapanema,Dr. Sérgio Campanharo,6º PJ de Assis,Avenida Siqueira Campos,185,,Vila Operária,19804-010,Assis,"Avenida Siqueira Campos, 185, Vila Operária, Assis, 19804-010",(18) 3323-1775,gaemaparanapanema@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Medio_Paranapanema,"Ato Normativo nº 649/10-PGJ, de 17/06/10",http://biblioteca.mp.sp.gov.br/PHL_IMG/Atos/649.pdf,,,,
3535606,3535606,Taubaté,Rua José Licurgo Indiani,s/n,,Jardim Maria Augusta,12070-070,Taubaté,"Rua José Licurgo Indiani, s/n - Jardim Maria Augusta, Taubaté, 12070-070",(12) 3621-4801,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_taubate/mapa_taubate,1,I,Núcleo Paraíba do Sul,Dr. Jaime Meira do Nascimento Júnior,PJ de Cruzeiro,Praça Melvin Jones,22,,Jardim São Dimas,12245-360,São José dos Campos,"Praça Melvin Jones, 22, Jardim São Dimas, São José dos Campos, 12245-360",(12) 3941-3292,gaemaps@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Vale_do_paraiba,"Ato Normativo nº 552/08-PGJ, de 04/09/08",http://biblioteca.mp.sp.gov.br/PHL_img/ATOS/552.pdf,,,,
3535705,3535705,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,7,VII,Turvo/Grande,UGRHI Turvo/Grande
3535804,3535804,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,,,,,,,,,,,,,,,,,,6,VI,Alto Paranapanema,UGRHI Alto Paranapanema
3535903,3535903,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,9,IX,São José dos Dourados,UGRHI São José dos Dourados
3536000,3536000,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,"Rua Ribeiro de Barros, 630 - Jardim Aviação, Presidente Prudente, 19020-430",(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente,,,,,,,,,,,,,,,,,,11,XI,Aguapeí/Peixe,UGRHI Aguapeí/Peixe
3536109,3536109,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,12,XII,Núcleo Tietê/Sorocaba (Não Instalado),,,,,,,,,,,,,"Ato Normativo nº 848/14-PGJ, de 17/10/14",http://biblioteca.mpsp.mp.br/PHL_IMG/Atos/848.pdf,,,,
3536208,3536208,Vale do Ribeira,Avenida Clara Gianotti de Souza,360,,Centro,11900-000,Registro,"Avenida Clara Gianotti de Souza, 360 - Centro, Registro, 11900-000",(13) 3822-3147 / 3821-8061,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_vale_do_ribeira/mapa_valedoribeira,2,II,Núcleo Vale do Ribeira,Dr. Nilton de Oliveira Mello Neto,1º PJ de Jacupiranga,Avenida Clara Gianotti de Souza,102,Salas 106 e 108,Centro,11900-000,Registro,"Avenida Clara Gianotti de Souza, 102, Salas 106 e 108, Centro, Registro, 11900-000",(13) 3821-2934 / 3821-4844,gaemavr@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Vale_do_Ribeira,"Ato Normativo nº 552/08-PGJ, de 04/09/08",http://biblioteca.mp.sp.gov.br/PHL_img/ATOS/552.pdf,,,,
3536257,3536257,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,7,VII,Turvo/Grande,UGRHI Turvo/Grande
